Sample,ROI,Amplitude_mean,Amplitude_std,APD50_s_mean,APD50_s_std,APD90_s_mean,APD90_s_std,APD50_90_Ratio_mean,APD50_90_Ratio_std,Upstroke_Time_s_mean,Upstroke_Time_s_std,Repolarization_Time_s_mean,Repolarization_Time_s_std
SUPR541C_PostISO,#1 (Mono - Tx Red),0.008188664,0.000446574,0.255727273,0.017326805,0.333090909,0.025610367,0.769204365,0.040743478,0.084636364,0.019556445,5.388727273,3.161737057
SUPR541C_PostISO,#2 (Mono - Tx Red),0.006724747,0.000374342,0.257666667,0.023925389,0.351083333,0.030967603,0.736119224,0.063630464,0.083333333,0.017752507,5.393333333,2.639066031
SUPR541C_PostISO,#3 (Mono - Tx Red),0.008845895,0.000516512,0.278071429,0.013730731,0.414642857,0.068141941,0.686684802,0.110396597,0.088642857,0.019444624,4.572071429,2.802764747
SUPR541C_PostISO,#4 (Mono - Tx Red),0.012190012,0.000628603,0.263533333,0.070232132,0.3676,0.070810411,0.708492744,0.069016322,0.138066667,0.064887228,4.228533333,2.39898624
SUPR541C_PostISO,#5 (Mono - Tx Red),0.006119779,0.000455307,0.214769231,0.032769788,0.334846154,0.037636078,0.645245697,0.099102678,0.077769231,0.023123415,5.013,2.38362095
SUPR541C_PostISO,#6 (Mono - Tx Red),0.010079166,0.000554236,0.2482,0.027404901,0.3368,0.03791758,0.738517403,0.051982562,0.088066667,0.019684899,4.6888,2.666838931
SUPR541C_PostISO,#7 (Mono - Tx Red),0.015479177,0.000925909,0.292818182,0.039992045,0.371,0.052048055,0.790512751,0.042852523,0.112727273,0.034085454,5.037454545,2.581257188
SUPR541C_PostISO,#8 (Mono - Tx Red),0.010217622,0.000226386,0.285,0.007071068,0.5,0,0.57,0.014142136,0.08,0.014142136,4.338,2.129805625
SUPR541C_PostISO,#9 (Mono - Tx Red),0.013923307,0.002222637,0.323909091,0.026296215,0.417545455,0.04444854,0.778090719,0.028342556,0.170090909,0.033587065,3.790181818,2.168509664
SUPR541C_PostISO,#10 (Mono - Tx Red),0.009766852,0.000637674,0.278714286,0.021868656,0.360142857,0.054712669,0.781779812,0.069773444,0.108571429,0.026095064,5.348285714,3.741266796
SUPR541C_PostISO001,#1 (Mono - Tx Red),0.012761462,0.000784542,0.26275,0.025860892,0.3415,0.049919936,0.776366446,0.068176568,0.1,0.022038927,5.132625,3.024095045
SUPR541C_PostISO001,#2 (Mono - Tx Red),0.003227037,0.00046721,0.1375,0.041932485,0.1975,0.029860788,0.698299758,0.182847122,0.0825,0.009574271,4.24575,3.402926718
SUPR541C_PostISO001,#3 (Mono - Tx Red),0.006791739,0.00044902,0.239181818,0.038901975,0.341,0.05680669,0.703555393,0.079611381,0.092727273,0.024936282,4.971818182,2.633061823
SUPR541C_PostISO001,#4 (Mono - Tx Red),0.008165145,0.000530534,0.261333333,0.013901439,0.340222222,0.027480801,0.770887831,0.051295126,0.096666667,0.021213203,4.268777778,2.536025226
SUPR541C_PostISO001,#5 (Mono - Tx Red),0.007731072,0.000458983,0.251625,0.021050534,0.330375,0.044242635,0.769404434,0.082501124,0.08625,0.02445842,4.712375,2.426018604
SUPR541C_PostISO001,#6 (Mono - Tx Red),0.009463868,0.000586791,0.2162,0.005674504,0.2582,0.008729261,0.837561169,0.012711615,0.076,0.008944272,4.2592,2.38965169
SUPR541C_PostISO001,#7 (Mono - Tx Red),0.009253959,0.00044805,0.272166667,0.022157768,0.760833333,0.047456998,0.358526941,0.032460424,0.088333333,0.026394444,4.663666667,2.859221689
SUPR541C_PostISO001,#8 (Mono - Tx Red),0.01023077,0.000857561,0.256142857,0.015910464,0.324714286,0.034076944,0.795112369,0.083365483,0.094428571,0.017047553,4.286285714,2.34923333
SUPR541C_PostISO001,#9 (Mono - Tx Red),0.008626798,0.000544294,0.238714286,0.023977172,0.298714286,0.016879122,0.799169031,0.065385943,0.087142857,0.017043362,5.578428571,2.173099925
SUPR541C_PostISO001,#10 (Mono - Tx Red),0.014469993,0.000657126,0.2573,0.022085943,0.3383,0.029465799,0.762726868,0.059017586,0.094,0.019550504,4.4064,2.86325511
SUPR541C_PostISO002,#1 (Mono - Tx Red),0.012225716,0.000339346,0.2542,0.005761944,0.7506,0.033916073,0.33911826,0.014715974,0.102,0.013038405,4.2612,3.494393681
SUPR541C_PostISO002,#2 (Mono - Tx Red),0.00870702,,0.23,,0.49,,0.469387755,,0.08,,2.982,
SUPR541C_PostISO002,#3 (Mono - Tx Red),0.007532622,0.000741939,0.216545455,0.020568732,0.277454545,0.022827017,0.781166397,0.052291087,0.088363636,0.024884826,4.822727273,2.957537053
SUPR541C_PostISO002,#4 (Mono - Tx Red),0.004344218,,0.611,,0.681,,0.897209985,,0.08,,7.446,
SUPR541C_PostISO002,#5 (Mono - Tx Red),0.012448621,0.00470121,0.364,0.187962762,0.6924,0.018928814,0.521336329,0.252437015,0.118,0.016431677,3.3826,2.414293541
SUPR541C_PostISO002,#6 (Mono - Tx Red),0.007003972,0.000552825,0.220272727,0.032805764,0.296636364,0.048164868,0.746825926,0.066029039,0.100181818,0.037711585,4.211363636,3.162299647
SUPR541C_PostISO002,#7 (Mono - Tx Red),0.008187188,0.002098053,0.260333333,0.054076489,0.350333333,0.07025857,0.751259763,0.110029485,0.11,0.020976177,5.731,3.288521796
SUPR541C_PostISO002,#8 (Mono - Tx Red),0.00784182,0.000783391,0.213875,0.027776853,0.275125,0.04496169,0.782753367,0.067215007,0.0825,0.017525492,4.741,2.969786139
SUPR541C_PostISO002,#9 (Mono - Tx Red),0.007940173,0.000459639,0.269125,0.027920487,0.90325,0.025132506,0.297462184,0.023068987,0.126375,0.026981144,5.61675,2.81562202
SUPR541C_PostISO002,#10 (Mono - Tx Red),0.007239896,0.001392972,0.240142857,0.0334187,0.304428571,0.046768426,0.793359543,0.074615442,0.104428571,0.035785738,4.559142857,3.018023439
SUPR541C_PostISO003,#1 (Mono - Tx Red),0.008582795,0.00048351,0.243142857,0.019633548,0.320428571,0.052696797,0.768628434,0.080226169,0.093,0.024214321,6.477857143,3.123938136
SUPR541C_PostISO003,#2 (Mono - Tx Red),0.016007254,0.001778368,0.201222222,0.019581738,0.240222222,0.019240438,0.837139651,0.031446914,0.086666667,0.018708287,4.307777778,2.746667334
SUPR541C_PostISO003,#3 (Mono - Tx Red),0.00636474,0.000352417,0.4526,0.153679211,0.7146,0.071269208,0.651301066,0.243950363,0.0782,0.020523158,4.8838,2.403232968
SUPR541C_PostISO003,#4 (Mono - Tx Red),0.008260068,0.001609746,0.251714286,0.053043109,0.848,0.086619859,0.294893241,0.042490091,0.150142857,0.051673425,5.508571429,3.506168415
SUPR541C_PostISO003,#5 (Mono - Tx Red),0.008502456,0.000431703,0.219,0.026201145,0.283666667,0.019435792,0.772048097,0.075889407,0.079,0.015297059,5.159555556,3.086865162
SUPR541C_PostISO003,#6 (Mono - Tx Red),0.00546521,0.000597802,0.407,0.150089973,0.670666667,0.098895568,0.609252405,0.231834706,0.09,0.026457513,2.362,1.011593298
SUPR541C_PostISO003,#7 (Mono - Tx Red),0.00981979,0.001976608,0.146,0.030495901,0.2162,0.044465717,0.677383157,0.055048337,0.086,0.020736441,5.244,3.436590389
SUPR541C_PostISO003,#8 (Mono - Tx Red),0.006894532,0.001037535,0.170166667,0.030921945,0.230166667,0.023498227,0.73893016,0.099531721,0.078333333,0.018348479,5.626,3.275360316
SUPR541C_PostISO003,#9 (Mono - Tx Red),0.00487868,0.000360853,0.20625,0.05289815,0.359,0.076245843,0.584727165,0.138520344,0.095,0.038172541,4.232,1.844759605
SUPR541C_PostISO003,#10 (Mono - Tx Red),0.01217468,0.00182626,0.268071429,0.023714534,0.326,0.022326252,0.82188529,0.038051051,0.132142857,0.04742258,5.271928571,2.944844399
SUPR541C_PostISO004,#1 (Mono - Tx Red),0.014893963,0.001217754,0.269125,0.025232844,0.902,0.043447834,0.298341984,0.024213037,0.135375,0.031057263,5.64925,2.821745951
SUPR541C_PostISO004,#2 (Mono - Tx Red),0.006876095,0.000460286,0.203,0.030105371,0.293,0.069327724,0.705302393,0.091344106,0.077142857,0.012535663,4.064571429,2.852732424
SUPR541C_PostISO004,#3 (Mono - Tx Red),0.009444502,0.00055052,0.22175,0.01789934,0.288416667,0.027154301,0.771556773,0.059598203,0.089166667,0.017816404,4.85775,3.062644345
SUPR541C_PostISO004,#4 (Mono - Tx Red),0.010527494,0.002568204,0.191666667,0.013291601,0.248333333,0.009831921,0.771649944,0.041171955,0.09,0.02,6.428166667,2.805725676
SUPR541C_PostISO004,#5 (Mono - Tx Red),0.009622687,0.000898732,0.227363636,0.028817608,0.289181818,0.029212388,0.785887038,0.054607495,0.091909091,0.021542769,5.057363636,2.742141946
SUPR541C_PostISO004,#6 (Mono - Tx Red),0.012849003,0.00184517,0.262,0.016431677,0.338,0.034928498,0.780099427,0.071656429,0.112,0.023874673,4.121,2.951598804
SUPR541C_PostISO004,#7 (Mono - Tx Red),0.018068985,0.000703094,0.428857143,0.111305029,0.693571429,0.069756379,0.631461552,0.203527822,0.194428571,0.033624679,4.981142857,3.180018943
SUPR541C_PostISO004,#8 (Mono - Tx Red),0.008383627,0.000876993,0.317,0.057419509,0.587,0.093471921,0.538833623,0.011308919,0.106666667,0.072341781,8.783333333,1.010920538
SUPR541C_PostISO004,#9 (Mono - Tx Red),0.014491598,0.001203995,0.3585,0.026485845,0.979,0.059695896,0.366148575,0.014830987,0.191833333,0.017325319,6.399833333,2.596841113
SUPR541C_PostISO004,#10 (Mono - Tx Red),0.006066866,,0.17,,0.431,,0.394431555,,0.07,,5.965,
SUPR541C_PostISO005,#1 (Mono - Tx Red),0.00754474,0.001391237,0.2405,0.0417193,0.3055,0.062932504,0.789928845,0.026163338,0.08,0,4.829,1.634830878
SUPR541C_PostISO005,#2 (Mono - Tx Red),0.015772121,0.004802123,0.241333333,0.0447856,0.282444444,0.053953941,0.856661453,0.039759206,0.091111111,0.020883273,5.828888889,2.721664998
SUPR541C_PostISO005,#3 (Mono - Tx Red),0.010031298,0.000558911,0.279,0.028213472,0.600571429,0.107518769,0.478657527,0.103213499,0.095714286,0.020701967,4.585,2.646184549
SUPR541C_PostISO005,#4 (Mono - Tx Red),0.009024093,0.00047061,0.277,0.011269428,0.663666667,0.109409019,0.425340209,0.074165018,0.093333333,0.02081666,5.370666667,1.469657897
SUPR541C_PostISO005,#5 (Mono - Tx Red),0.00668958,0.001808692,0.242,0.067457731,0.282083333,0.063713076,0.85351622,0.060046251,0.087583333,0.017031833,5.319166667,3.070580959
SUPR541C_PostISO005,#6 (Mono - Tx Red),0.006293684,0.00133308,0.226,0.0507937,0.3122,0.063318244,0.728623013,0.114207205,0.082,0.019235384,5.6164,2.836815521
SUPR541C_PostISO005,#7 (Mono - Tx Red),0.01197529,0.000939467,0.2725,0.015,0.3825,0.017078251,0.713011696,0.040483087,0.085,0.012909944,6.2095,3.407586683
SUPR541C_PostISO005,#8 (Mono - Tx Red),0.006503571,0.000221116,0.233666667,0.020256686,0.343666667,0.049095146,0.687924162,0.106573862,0.08,0.01,4.16,1.721682026
SUPR541C_PostISO005,#9 (Mono - Tx Red),0.00912592,0.000738029,0.321,6.28037E-16,0.576,0.007071068,0.557333663,0.006841917,0.1055,0.050204581,6.9605,2.823477377
SUPR541C_PostISO005,#10 (Mono - Tx Red),0.008787957,0.003117691,0.218666667,0.054205781,0.345333333,0.095027715,0.680763854,0.221726493,0.085,0.016431677,4.688666667,1.937119477
SUPR541C_PostISO006,#1 (Mono - Tx Red),0.008532788,0.005532764,0.22525,0.043885403,0.292875,0.096315608,0.80237963,0.134550349,0.1265,0.046420439,4.672375,3.778290314
SUPR541C_PostISO006,#2 (Mono - Tx Red),0.006106447,0.000226422,0.72825,0.042936969,0.74575,0.045279686,0.976626515,0.006345391,0.0775,0.023629078,5.7545,3.306408777
SUPR541C_PostISO006,#3 (Mono - Tx Red),0.009528748,0.001982716,0.700333333,0.121327381,0.767,0.102503658,0.911259535,0.063746968,0.103333333,0.04163332,7.509,2.016553743
SUPR541C_PostISO006,#4 (Mono - Tx Red),0.010067787,0.002075443,0.6746,0.056914849,0.7366,0.041548767,0.914766914,0.02982727,0.1242,0.05429733,3.889,2.072613688
SUPR541C_PostISO006,#5 (Mono - Tx Red),0.010324069,0.001207391,0.6624,0.094833011,0.7246,0.079431102,0.911662278,0.033403661,0.1,0.041833001,5.8986,3.061875945
SUPR541C_PostISO006,#6 (Mono - Tx Red),0.023727061,0.00110343,0.2832,0.021185949,0.3562,0.023752427,0.795134882,0.028450376,0.1621,0.021020889,4.9617,3.031796242
SUPR541C_PostISO006,#7 (Mono - Tx Red),0.030073369,0.001797738,0.81075,0.01126573,0.94825,0.009142392,0.854978166,0.005720059,0.338,0.02611513,4.731,2.983959227
SUPR541C_PostISO006,#8 (Mono - Tx Red),0.010672157,0.001793124,0.377285714,0.04299114,0.531714286,0.086430539,0.718772168,0.089444963,0.084285714,0.02572751,3.617,2.186723881
SUPR541C_PostISO006,#9 (Mono - Tx Red),0.009635658,0.002370397,0.237533333,0.017053976,0.404933333,0.065953952,0.597148526,0.080411441,0.110066667,0.047041724,5.6616,2.773801126
SUPR541C_PostISO006,#10 (Mono - Tx Red),0.008240923,0.005952674,0.360333333,0.261756121,0.6355,0.180787997,0.58795615,0.343491781,0.09,0.032249031,4.755333333,3.674368336
SUPR541C_PostISO007,#1 (Mono - Tx Red),0.013628043,0.001405988,0.664,0.166153543,0.767333333,0.176692765,0.862536862,0.018561823,0.106666667,0.040414519,5.624333333,3.007614725
SUPR541C_PostISO007,#2 (Mono - Tx Red),0.008450083,0.001211051,0.637333333,0.011846237,0.687333333,0.015176737,0.927368094,0.01371865,0.096666667,0.011547005,5.437666667,2.011507478
SUPR541C_PostISO007,#3 (Mono - Tx Red),0.009549533,0.000722268,0.317,0.015716234,0.397,0.006082763,0.798649743,0.042203774,0.08,0,2.545333333,1.00101665
SUPR541C_PostISO007,#4 (Mono - Tx Red),0.008685614,0.003249224,0.308875,0.070031498,0.378875,0.039116812,0.808585871,0.128785855,0.091375,0.02684845,4.0155,2.389175411
SUPR541C_PostISO007,#5 (Mono - Tx Red),0.006717591,0.001158717,0.277923077,0.080543427,0.412846154,0.070699889,0.671766572,0.14248766,0.127076923,0.027644956,5.706769231,2.680645387
SUPR541C_PostISO007,#7 (Mono - Tx Red),0.012559806,0.000741238,0.357,0.118772893,0.537666667,0.118462371,0.650954895,0.088678106,0.103666667,0.035641736,4.373666667,3.519147103
SUPR541C_PostISO007,#8 (Mono - Tx Red),0.007006366,0.005515921,0.3705,0.325976226,0.7205,0.084145707,0.544357811,0.516004995,0.1,0.042426407,3.2625,2.123441664
SUPR541C_PostISO007,#9 (Mono - Tx Red),0.005000582,0.000819713,0.2342,0.032298607,0.3762,0.015562776,0.621932111,0.077326299,0.094,0.016733201,4.097,3.655171405
SUPR541C_PostISO007,#10 (Mono - Tx Red),0.0115534,0.000704781,0.4502,0.085558167,0.6506,0.051674946,0.688487794,0.080675236,0.072,0.013038405,6.1048,2.566446902
SUPR541C_PreISO,#1 (Mono - Tx Red),0.011465198,0.002571012,0.340333333,0.029501412,0.457,0.107503488,0.761157431,0.106914818,0.093666667,0.02510644,6.585,3.647027145
SUPR541C_PreISO,#2 (Mono - Tx Red),0.005200503,0.001811701,0.242857143,0.084599899,0.39,0.066080759,0.6217256,0.191748448,0.085714286,0.017182494,4.051428571,3.130529181
SUPR541C_PreISO,#3 (Mono - Tx Red),0.005164029,0.002198049,0.222,0.075630682,0.3482,0.046916948,0.630909171,0.16298663,0.07,0.012247449,3.975,2.507732841
SUPR541C_PreISO,#4 (Mono - Tx Red),0.009509902,0.000447815,0.26525,0.006075909,0.35025,0.011842719,0.757934568,0.029904764,0.08275,0.012526638,3.04225,2.100967138
SUPR541C_PreISO,#5 (Mono - Tx Red),0.009881519,,0.4,,0.47,,0.85106383,,0.24,,0.63,
SUPR541C_PreISO,#6 (Mono - Tx Red),0.008168129,0.000842769,0.35,0.069282032,0.417,0.063929649,0.836000777,0.041341223,0.076666667,0.02081666,2.405333333,1.54714716
SUPR541C_PreISO,#7 (Mono - Tx Red),0.003641282,0.00051246,0.733,0.063261363,0.778,0.065893854,0.942118165,0.011635703,0.0675,0.015,6.90275,2.736810355
SUPR541C_PreISO,#8 (Mono - Tx Red),0.006494307,0.000949766,0.490333333,0.268812822,0.693666667,0.107192972,0.674912982,0.311255963,0.11,0.052915026,7.215333333,3.768727681
SUPR541C_PreISO,#9 (Mono - Tx Red),0.006643545,0.002980098,0.36275,0.094429427,0.488,0.076781074,0.738433114,0.101195148,0.09775,0.025171081,3.9105,3.016443546
SUPR541C_PreISO,#10 (Mono - Tx Red),0.010237261,0.000372378,0.3124,0.021755459,0.3964,0.024885739,0.788875615,0.047585592,0.098,0.024899799,4.5654,2.92312321
SUPR541C_PreISO001,#1 (Mono - Tx Red),0.017146408,0.000205808,0.347,0.025238859,0.423666667,0.005507571,0.818699698,0.050970096,0.093666667,0.014843629,3.499333333,2.549804764
SUPR541C_PreISO001,#2 (Mono - Tx Red),0.006866924,0.000595661,0.3355,0.072803159,0.473833333,0.102034145,0.729731676,0.177625798,0.080166667,0.020788619,5.112333333,2.797012168
SUPR541C_PreISO001,#3 (Mono - Tx Red),0.015650983,0.005546932,0.342875,0.066458231,0.40675,0.04854968,0.834974386,0.084538862,0.088875,0.011025134,4.73375,2.463783545
SUPR541C_PreISO001,#4 (Mono - Tx Red),0.015063145,0.000361607,0.3704,0.033246052,0.4364,0.028797569,0.847943682,0.028683107,0.084,0.011401754,5.208,2.577412268
SUPR541C_PreISO001,#5 (Mono - Tx Red),0.018030343,0.001414324,0.420333333,0.173177173,0.764,0.120403488,0.53734584,0.134676508,0.116666667,0.04163332,6.848666667,3.765070827
SUPR541C_PreISO001,#6 (Mono - Tx Red),0.007023192,0.000650945,0.395166667,0.111320109,0.730666667,0.189579183,0.550140104,0.097863421,0.095166667,0.030069364,5.6195,3.101354785
SUPR541C_PreISO001,#7 (Mono - Tx Red),0.005899687,0.00295742,0.25775,0.108444686,0.37775,0.051577611,0.663815889,0.229095039,0.07,0.014142136,6.86025,1.283678666
SUPR541C_PreISO001,#8 (Mono - Tx Red),0.010184764,0.004294142,0.311833333,0.114891978,0.497,0.095066293,0.658279668,0.275825491,0.091666667,0.024832774,5.4025,2.897948015
SUPR541C_PreISO001,#9 (Mono - Tx Red),0.003965656,0.000346771,0.6155,0.092630988,0.7005,0.127986327,0.881287434,0.028781947,0.07,0.014142136,3.1525,2.872974852
SUPR541C_PreISO001,#10 (Mono - Tx Red),0.00531042,0.002758341,0.303666667,0.249640408,0.680666667,0.075434298,0.476882913,0.440199777,0.07,0.01,6.021333333,4.417216356
SUPR541C_PreISO002,#1 (Mono - Tx Red),0.014537729,0.000802129,0.3124,0.030303465,0.4864,0.060780754,0.648361653,0.086877098,0.1064,0.035274637,5.6382,2.631061896
SUPR541C_PreISO002,#2 (Mono - Tx Red),0.006270403,0.002560593,0.427285714,0.106934114,0.474571429,0.088067885,0.890918652,0.07781712,0.094285714,0.051915683,6.193285714,2.435527439
SUPR541C_PreISO002,#3 (Mono - Tx Red),0.003963888,0.002625567,0.28,0.084852814,0.375,0.035355339,0.739285714,0.156573644,0.13,0.014142136,7.035,3.849489317
SUPR541C_PreISO002,#4 (Mono - Tx Red),0.005812761,0.002517659,0.2862,0.110757393,0.4082,0.052831809,0.680175901,0.225584177,0.082,0.022803509,5.0678,3.20331995
SUPR541C_PreISO002,#5 (Mono - Tx Red),0.00633358,0.000188873,0.32525,0.088751995,0.43775,0.093060464,0.736801376,0.061504451,0.0775,0.009574271,5.70175,2.193743129
SUPR541C_PreISO002,#6 (Mono - Tx Red),0.010500815,0.003115846,0.4055,0.091216775,0.636,0.049497475,0.633917391,0.094087209,0.07,0.014142136,4.1035,0.736098159
SUPR541C_PreISO002,#7 (Mono - Tx Red),0.004227575,0.001948278,0.235857143,0.041474605,0.314714286,0.068759761,0.762421278,0.119212599,0.08,0.014142136,3.215428571,1.729272955
SUPR541C_PreISO002,#8 (Mono - Tx Red),0.004128584,0.000370917,0.277,0.075544689,0.437333333,0.015821926,0.635348005,0.178304652,0.086666667,0.015275252,6.418333333,2.589286839
SUPR541C_PreISO002,#10 (Mono - Tx Red),0.008029326,0.003410972,0.578833333,0.18267722,0.688833333,0.13112958,0.825138897,0.112098052,0.085,0.024289916,5.390833333,2.648947898
SUPR541C_PreISO003,#1 (Mono - Tx Red),0.012228163,,0.38,,0.51,,0.745098039,,0.18,,5.664,
SUPR541C_PreISO003,#2 (Mono - Tx Red),0.006879826,0.000547492,0.6955,0.07321407,0.747333333,0.067972543,0.929764606,0.020801877,0.103333333,0.038297084,4.690333333,2.81078307
SUPR541C_PreISO003,#3 (Mono - Tx Red),0.0105393,0.000379379,0.32525,0.038430674,0.41525,0.038430674,0.782096932,0.026010884,0.09525,0.020418537,3.02475,3.108023528
SUPR541C_PreISO003,#4 (Mono - Tx Red),0.003756906,0.000576509,0.5584,0.336804543,0.9546,0.05544637,0.576159548,0.338820786,0.1102,0.037083689,5.2098,2.718303092
SUPR541C_PreISO003,#5 (Mono - Tx Red),0.009525349,0.007099875,0.621,0.212132034,0.736,0.190918831,0.834441641,0.071768223,0.085,0.021213203,1.7865,0.79973777
SUPR541C_PreISO003,#6 (Mono - Tx Red),0.009994552,0.000795075,0.4082,0.038680745,0.6546,0.024582514,0.62501154,0.071011424,0.096,0.016733201,4.3714,2.332947556
SUPR541C_PreISO003,#7 (Mono - Tx Red),0.011712846,0.000754819,0.3744,0.116753158,0.5728,0.120876797,0.641567583,0.08597176,0.088,0.0083666,4.7458,3.573714272
SUPR541C_PreISO003,#8 (Mono - Tx Red),0.007418077,0.000694304,0.338714286,0.036854282,0.507571429,0.113359101,0.686238641,0.114019567,0.085714286,0.009759001,5.028142857,3.254456915
SUPR541C_PreISO003,#9 (Mono - Tx Red),0.006197419,0.000714967,0.28775,0.035873621,0.38775,0.02582473,0.744295046,0.099893872,0.08,0.008164966,5.9995,2.657781719
SUPR541C_PreISO003,#10 (Mono - Tx Red),0.007012409,0.002036509,0.254,0.067838042,0.34775,0.033255504,0.720981591,0.135058939,0.08125,0.01457738,4.499625,2.82125767
SUPR541C_PreISO004,#1 (Mono - Tx Red),0.009960699,0.000738961,0.2475,0.026299556,0.3275,0.015,0.754417694,0.05094427,0.07,0.008164966,3.17225,2.184581482
SUPR541C_PreISO004,#2 (Mono - Tx Red),0.014689134,0.000669158,0.289222222,0.024993888,0.384888889,0.063313593,0.766032643,0.113746438,0.076777778,0.0148642,5.130666667,2.851261431
SUPR541C_PreISO004,#3 (Mono - Tx Red),0.010987136,0.00043219,0.704,0.071042241,0.807333333,0.072597061,0.871653284,0.027226926,0.100333333,0.017039171,4.683666667,3.721643365
SUPR541C_PreISO004,#4 (Mono - Tx Red),0.014253924,0.000916899,0.485,0.172713636,0.775666667,0.105821863,0.631589398,0.223135393,0.168333333,0.063377178,6.38,2.849016251
SUPR541C_PreISO004,#5 (Mono - Tx Red),0.011645875,0.002449765,0.33525,0.035297713,0.490375,0.097820444,0.699302432,0.103522679,0.096375,0.022664872,4.9475,3.361356911
SUPR541C_PreISO004,#6 (Mono - Tx Red),0.010355184,0.006833553,0.358857143,0.087419351,0.394571429,0.07187456,0.902040638,0.066180227,0.071428571,0.003779645,5.212428571,3.040200479
SUPR541C_PreISO004,#7 (Mono - Tx Red),0.008520769,0.004811668,0.44275,0.140464408,0.48525,0.112502963,0.897185348,0.104750675,0.0725,0.018929694,6.95775,2.635792022
SUPR541C_PreISO004,#8 (Mono - Tx Red),0.005944532,0.000358256,0.17,0.03,0.271428571,0.030237158,0.629443813,0.107119331,0.082857143,0.020586635,4.221714286,3.137406132
SUPR541C_PreISO004,#9 (Mono - Tx Red),0.015982502,0.000340203,0.323333333,0.015275252,0.41,0.043588989,0.795937726,0.106714037,0.116666667,0.025166115,5.147,2.967145261
SUPR541C_PreISO004,#10 (Mono - Tx Red),0.008927533,0.002656391,0.29025,0.079750952,0.600375,0.138058929,0.518599447,0.189034709,0.088875,0.025159136,4.6885,3.125064022
SUPR541C_PreISO005,#1 (Mono - Tx Red),0.000983471,0.00012866,0.095,0.021213203,0.11,0.028284271,0.867521368,0.030218239,0.065,0.007071068,6.41,3.474722723
SUPR541C_PreISO005,#2 (Mono - Tx Red),0.012397289,0.007268568,0.47525,0.251031705,0.6805,0.142010563,0.672902092,0.207529292,0.08,0.011547005,3.873,1.190103917
SUPR541C_PreISO005,#3 (Mono - Tx Red),0.015937915,0.00081726,0.410375,0.059428078,0.658125,0.048604637,0.625622881,0.097033805,0.091375,0.028849053,4.987625,2.670075009
SUPR541C_PreISO005,#4 (Mono - Tx Red),0.011758719,,0.47,,0.55,,0.854545455,,0.07,,9.267,
SUPR541C_PreISO005,#5 (Mono - Tx Red),0.008522879,0.003786891,0.2584,0.068354224,0.3844,0.108863676,0.677861504,0.05168945,0.098,0.027748874,5.13,3.584119557
SUPR541C_PreISO005,#6 (Mono - Tx Red),0.011815519,0.000458383,0.420142857,0.071857332,0.646,0.084330698,0.659624726,0.14312108,0.104285714,0.025071327,5.501285714,3.023097182
SUPR541C_PreISO005,#7 (Mono - Tx Red),0.013413244,0.000306687,0.3624,0.040537637,0.6686,0.030631683,0.542326808,0.058037989,0.104,0.011401754,3.5568,1.920964393
SUPR541C_PreISO005,#8 (Mono - Tx Red),0.018056594,0.002723037,0.57275,0.133629775,0.6855,0.109728453,0.828389964,0.065179821,0.1175,0.047871355,5.199,3.070946325
SUPR541C_PreISO005,#9 (Mono - Tx Red),0.011940006,0.003986889,0.353,0.122132442,0.604571429,0.092786237,0.572638458,0.184503804,0.087142857,0.017994708,5.524142857,3.496456703
SUPR541C_PreISO005,#10 (Mono - Tx Red),0.013177652,0.000389279,0.383666667,0.075367986,0.547,0.039962482,0.703780073,0.146825076,0.123333333,0.02081666,6.261333333,1.98655036
